week,team,opponent,home_or_away_sch,date_sch,time_sch,vistm,hometm,date,time,home_or_away,projected_win_prob,team_tot_dvoa,opp_tot_dvoa,dvoa_gap,rating_gap,injury_adjustment,future_scarcity_bonus,moneyline,opp_moneyline,implied_wp,spread,consensus_spread,circa_spread,circa_spread_price,is_thanksgiving,is_black_friday,is_christmas,plays_both_tg_xmas,team_dvoa,opp_dvoa,team_off_dvoa,opp_off_dvoa,team_def_dvoa,opp_def_dvoa,rest_days,reserved,expected_avail,preferred,must_use,save_for_later,notes,spot_quality,team_total_dvoa,opp_total_dvoa
3,LAR,PHI,Away,2025-09-21 00:00:00,1:00 PM,LAR,PHI,,,Away,0.3363518758085381,,,,,,,185.0,-225.0,0.3363518758085381,4.5,4.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
3,NYJ,TB,Away,2025-09-21 00:00:00,1:00 PM,NYJ,TB,,,Away,0.2591283863368669,,,,,,,270.0,-340.0,0.2591283863368669,7.5,7.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
3,LV,WSH,Away,2025-09-21 00:00:00,1:00 PM,LV,WSH,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,,,,,,,,,
3,DEN,LAC,Away,2025-09-21 00:00:00,4:05 PM,DEN,LAC,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
3,NO,SEA,Away,2025-09-21 00:00:00,4:05 PM,NO,SEA,,,Away,0.2949668357393679,,,,,,,225.0,-278.0,0.2949668357393679,6.5,6.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
3,DAL,CHI,Away,2025-09-21 00:00:00,4:25 PM,DAL,CHI,,,Away,0.4003612281757977,,,,,,,140.0,-166.0,0.4003612281757977,3.0,3.0,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,
3,ARI,SF,Away,2025-09-21 00:00:00,4:25 PM,ARI,SF,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
3,KC,NYG,Away,2025-09-21 00:00:00,8:20 PM,KC,NYG,,,Away,0.7135512302607419,,,,,,,-290.0,235.0,0.7135512302607419,-6.5,-6.5,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,
3,DET,BAL,Away,2025-09-22 00:00:00,8:15 PM,DET,BAL,,,Away,0.3690596562184025,,,,,,,160.0,-192.0,0.3690596562184025,3.5,3.5,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,
4,SEA,ARI,Away,2025-09-25 00:00:00,8:15 PM,SEA,ARI,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
4,MIN,PIT,Away,2025-09-28 00:00:00,9:30 AM,MIN,PIT,,,Away,0.5278969957081545,,,,,,,-120.0,105.0,0.5278969957081545,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
4,WSH,ATL,Away,2025-09-28 00:00:00,1:00 PM,WSH,ATL,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,,,,,,,,,
4,NO,BUF,Away,2025-09-28 00:00:00,1:00 PM,NO,BUF,,,Away,0.1629006831318969,,,,,,,490.0,-675.0,0.1629006831318969,12.5,12.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
4,CLE,DET,Away,2025-09-28 00:00:00,1:00 PM,CLE,DET,,,Away,0.1957070707070707,,,,,,,390.0,-520.0,0.1957070707070707,10.5,10.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
4,TEN,HOU,Away,2025-09-28 00:00:00,1:00 PM,TEN,HOU,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
4,CAR,NE,Away,2025-09-28 00:00:00,1:00 PM,CAR,NE,,,Away,0.3775334481388264,,,,,,,154.0,-185.0,0.3775334481388264,3.5,3.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
4,LAC,NYG,Away,2025-09-28 00:00:00,1:00 PM,LAC,NYG,,,Away,0.6224665518611737,,,,,,,-185.0,154.0,0.6224665518611737,-3.5,-3.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
4,PHI,TB,Away,2025-09-28 00:00:00,1:00 PM,PHI,TB,,,Away,0.5634920634920635,,,,,,,-142.0,120.0,0.5634920634920635,-2.5,-2.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
4,IND,LAR,Away,2025-09-28 00:00:00,4:05 PM,IND,LAR,,,Away,0.2779207411219763,,,,,,,245.0,-305.0,0.2779207411219763,6.5,6.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
4,JAX,SF,Away,2025-09-28 00:00:00,4:05 PM,JAX,SF,,,Away,0.3249687530045188,,,,,,,195.0,-238.0,0.3249687530045188,5.5,5.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
4,BAL,KC,Away,2025-09-28 00:00:00,4:25 PM,BAL,KC,,,Away,0.4721030042918455,,,,,,,105.0,-120.0,0.4721030042918455,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
4,CHI,LV,Away,2025-09-28 00:00:00,4:25 PM,CHI,LV,,,Away,0.5260865852617197,,,,,,,-122.0,102.0,0.5260865852617197,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
4,GB,DAL,Away,2025-09-28 00:00:00,8:20 PM,GB,DAL,,,Away,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
4,NYJ,MIA,Away,2025-09-29 00:00:00,7:15 PM,NYJ,MIA,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
4,CIN,DEN,Away,2025-09-29 00:00:00,8:15 PM,CIN,DEN,,,Away,0.4365079365079364,,,,,,,120.0,-142.0,0.4365079365079364,2.5,2.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
5,SF,LAR,Away,2025-10-02 00:00:00,8:15 PM,SF,LAR,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
5,MIN,CLE,Away,2025-10-05 00:00:00,9:30 AM,MIN,CLE,,,Away,0.7388632872503841,,,,,,,-325.0,270.0,0.7388632872503841,-6.75,-6.75,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
5,MIA,CAR,Away,2025-10-05 00:00:00,1:00 PM,MIA,CAR,,,Away,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
5,LV,IND,Away,2025-10-05 00:00:00,1:00 PM,LV,IND,,,Away,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
5,NYG,NO,Away,2025-10-05 00:00:00,1:00 PM,NYG,NO,,,Away,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
5,DAL,NYJ,Away,2025-10-05 00:00:00,1:00 PM,DAL,NYJ,,,Away,0.551441114716549,,,,,,,-135.0,114.0,0.551441114716549,-2.5,-2.5,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,
5,DEN,PHI,Away,2025-10-05 00:00:00,1:00 PM,DEN,PHI,,,Away,0.3425247738043946,,,,,,,180.0,-218.0,0.3425247738043946,4.5,4.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
5,HOU,BAL,Away,2025-10-05 00:00:00,1:00 PM,HOU,BAL,,,Away,0.2491874322860238,,,,,,,285.0,-360.0,0.2491874322860238,7.5,7.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
5,TEN,ARI,Away,2025-10-05 00:00:00,4:05 PM,TEN,ARI,,,Away,0.3249687530045188,,,,,,,195.0,-238.0,0.3249687530045188,5.5,5.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
5,TB,SEA,Away,2025-10-05 00:00:00,4:05 PM,TB,SEA,,,Away,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
5,DET,CIN,Away,2025-10-05 00:00:00,4:25 PM,DET,CIN,,,Away,0.5260865852617197,,,,,,,-122.0,102.0,0.5260865852617197,-1.5,-1.5,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,
5,WSH,LAC,Away,2025-10-05 00:00:00,4:25 PM,WSH,LAC,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,,,,,,,,,
5,NE,BUF,Away,2025-10-05 00:00:00,8:20 PM,NE,BUF,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
5,KC,JAX,Away,2025-10-06 00:00:00,8:15 PM,KC,JAX,,,Away,0.644729178800233,,,,,,,-205.0,170.0,0.644729178800233,-4.5,-4.5,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,
6,PHI,NYG,Away,2025-10-09 00:00:00,8:15 PM,PHI,NYG,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
6,DEN,NYJ,Away,2025-10-12 00:00:00,9:30 AM,DEN,NYJ,,,Away,0.729871952289072,,,,,,,-285.0,265.0,0.729871952289072,-6.5,-6.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
6,DAL,CAR,Away,2025-10-12 00:00:00,1:00 PM,DAL,CAR,,,Away,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,
6,ARI,IND,Away,2025-10-12 00:00:00,1:00 PM,ARI,IND,,,Away,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
6,SEA,JAX,Away,2025-10-12 00:00:00,1:00 PM,SEA,JAX,,,Away,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
6,LAC,MIA,Away,2025-10-12 00:00:00,1:00 PM,LAC,MIA,,,Away,0.5634920634920635,,,,,,,-142.0,120.0,0.5634920634920635,-2.5,-2.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
6,CLE,PIT,Away,2025-10-12 00:00:00,1:00 PM,CLE,PIT,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
6,LAR,BAL,Away,2025-10-12 00:00:00,1:00 PM,LAR,BAL,,,Away,0.3194444444444444,,,,,,,200.0,-245.0,0.3194444444444444,5.5,5.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
6,SF,TB,Away,2025-10-12 00:00:00,1:00 PM,SF,TB,,,Away,0.4572564612326044,,,,,,,110.0,-130.0,0.4572564612326044,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
6,TEN,LV,Away,2025-10-12 00:00:00,4:05 PM,TEN,LV,,,Away,0.3907637655417407,,,,,,,145.0,-175.0,0.3907637655417407,3.0,3.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
6,CIN,GB,Away,2025-10-12 00:00:00,4:25 PM,CIN,GB,,,Away,0.4066302458405761,,,,,,,136.0,-162.0,0.4066302458405761,3.0,3.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
6,NE,NO,Away,2025-10-12 00:00:00,4:25 PM,NE,NO,,,Away,0.5996387718242023,,,,,,,-166.0,140.0,0.5996387718242023,-3.0,-3.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
6,DET,KC,Away,2025-10-12 00:00:00,8:20 PM,DET,KC,,,Away,0.4170073589533933,,,,,,,130.0,-155.0,0.4170073589533933,2.75,2.75,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,
6,BUF,ATL,Away,2025-10-13 00:00:00,7:15 PM,BUF,ATL,,,Away,0.6750312469954812,,,,,,,-238.0,195.0,0.6750312469954812,-5.5,-5.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
6,CHI,WSH,Away,2025-10-13 00:00:00,8:15 PM,CHI,WSH,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,,,,,,,,,
7,PIT,CIN,Away,2025-10-16 00:00:00,8:15 PM,PIT,CIN,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
7,LAR,JAX,Away,2025-10-19 00:00:00,9:30 AM,LAR,JAX,,,Away,0.6349897540983607,,,,,,,-185.0,168.0,0.6349897540983607,-3.5,-3.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
7,NO,CHI,Away,2025-10-19 00:00:00,1:00 PM,NO,CHI,,,Away,0.2559309849029475,,,,,,,275.0,-345.0,0.2559309849029475,7.5,7.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
7,MIA,CLE,Away,2025-10-19 00:00:00,1:00 PM,MIA,CLE,,,Away,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
7,LV,KC,Away,2025-10-19 00:00:00,1:00 PM,LV,KC,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
7,PHI,MIN,Away,2025-10-19 00:00:00,1:00 PM,PHI,MIN,,,Away,0.5996387718242023,,,,,,,-166.0,140.0,0.5996387718242023,-3.0,-3.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
7,CAR,NYJ,Away,2025-10-19 00:00:00,1:00 PM,CAR,NYJ,,,Away,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
7,NE,TEN,Away,2025-10-19 00:00:00,1:00 PM,NE,TEN,,,Away,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
7,NYG,DEN,Away,2025-10-19 00:00:00,4:05 PM,NYG,DEN,,,Away,0.2522172949002217,,,,,,,280.0,-355.0,0.2522172949002217,7.5,7.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
7,IND,LAC,Away,2025-10-19 00:00:00,4:05 PM,IND,LAC,,,Away,0.3092071169459319,,,,,,,210.0,-258.0,0.3092071169459319,6.0,6.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
7,GB,ARI,Away,2025-10-19 00:00:00,4:25 PM,GB,ARI,,,Away,0.5260865852617197,,,,,,,-122.0,102.0,0.5260865852617197,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
7,WSH,DAL,Away,2025-10-19 00:00:00,4:25 PM,WSH,DAL,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,,,,,,,,,
7,ATL,SF,Away,2025-10-19 00:00:00,8:20 PM,ATL,SF,,,Away,0.2904564315352697,,,,,,,230.0,-285.0,0.2904564315352697,6.5,6.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
7,TB,DET,Away,2025-10-20 00:00:00,7:00 PM,TB,DET,,,Away,0.3630958183058778,,,,,,,164.0,-198.0,0.3630958183058778,3.5,3.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
7,HOU,SEA,Away,2025-10-20 00:00:00,10:00 PM,HOU,SEA,,,Away,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
8,MIN,LAC,Away,2025-10-23 00:00:00,8:15 PM,MIN,LAC,,,Away,0.4170073589533933,,,,,,,130.0,-155.0,0.4170073589533933,3.0,3.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
8,MIA,ATL,Away,2025-10-26 00:00:00,1:00 PM,MIA,ATL,,,Away,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
8,BUF,CAR,Away,2025-10-26 00:00:00,1:00 PM,BUF,CAR,,,Away,0.7335423197492164,,,,,,,-325.0,260.0,0.7335423197492164,-7.0,-7.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
8,NYJ,CIN,Away,2025-10-26 00:00:00,1:00 PM,NYJ,CIN,,,Away,0.2522172949002217,,,,,,,280.0,-355.0,0.2522172949002217,7.5,7.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
8,SF,HOU,Away,2025-10-26 00:00:00,1:00 PM,SF,HOU,,,Away,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
8,CLE,NE,Away,2025-10-26 00:00:00,1:00 PM,CLE,NE,,,Away,0.3249687530045188,,,,,,,195.0,-238.0,0.3249687530045188,5.5,5.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
8,NYG,PHI,Away,2025-10-26 00:00:00,1:00 PM,NYG,PHI,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
8,CHI,BAL,Away,2025-10-26 00:00:00,1:00 PM,CHI,BAL,,,Away,0.2664576802507837,,,,,,,260.0,-325.0,0.2664576802507837,7.0,7.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
8,TB,NO,Away,2025-10-26 00:00:00,4:05 PM,TB,NO,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
8,TEN,IND,Away,2025-10-26 00:00:00,4:25 PM,TEN,IND,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
8,DAL,DEN,Away,2025-10-26 00:00:00,4:25 PM,DAL,DEN,,,Away,0.3425247738043946,,,,,,,180.0,-218.0,0.3425247738043946,4.5,4.5,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,
8,GB,PIT,Away,2025-10-26 00:00:00,8:20 PM,GB,PIT,,,Away,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
8,WSH,KC,Away,2025-10-27 00:00:00,8:15 PM,WSH,KC,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,,,,,,,,,
9,BAL,MIA,Away,2025-10-30 00:00:00,8:15 PM,BAL,MIA,,,Away,0.6805555555555556,,,,,,,-245.0,200.0,0.6805555555555556,-5.5,-5.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
9,CHI,CIN,Away,2025-11-02 00:00:00,1:00 PM,CHI,CIN,,,Away,0.3962430290578221,,,,,,,142.0,-170.0,0.3962430290578221,3.0,3.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
9,MIN,DET,Away,2025-11-02 00:00:00,1:00 PM,MIN,DET,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
9,CAR,GB,Away,2025-11-02 00:00:00,1:00 PM,CAR,GB,,,Away,0.2491874322860238,,,,,,,285.0,-360.0,0.2491874322860238,7.5,7.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
9,DEN,HOU,Away,2025-11-02 00:00:00,1:00 PM,DEN,HOU,,,Away,0.5217391304347826,,,,,,,-120.0,100.0,0.5217391304347826,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
9,ATL,NE,Away,2025-11-02 00:00:00,1:00 PM,ATL,NE,,,Away,0.4003612281757977,,,,,,,140.0,-166.0,0.4003612281757977,3.0,3.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
9,SF,NYG,Away,2025-11-02 00:00:00,1:00 PM,SF,NYG,,,Away,0.6309403437815976,,,,,,,-192.0,160.0,0.6309403437815976,-3.5,-3.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
9,LAC,TEN,Away,2025-11-02 00:00:00,1:00 PM,LAC,TEN,,,Away,0.6574752261956054,,,,,,,-218.0,180.0,0.6574752261956054,-4.5,-4.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
9,IND,PIT,Away,2025-11-02 00:00:00,1:00 PM,IND,PIT,,,Away,0.3775334481388264,,,,,,,154.0,-185.0,0.3775334481388264,3.5,3.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
9,JAX,LV,Away,2025-11-02 00:00:00,4:05 PM,JAX,LV,,,Away,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
9,NO,LAR,Away,2025-11-02 00:00:00,4:05 PM,NO,LAR,,,Away,0.2180936995153473,,,,,,,340.0,-440.0,0.2180936995153473,9.5,9.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
9,KC,BUF,Away,2025-11-02 00:00:00,4:25 PM,KC,BUF,,,Away,0.4279403644395361,,,,,,,124.0,-148.0,0.4279403644395361,2.5,2.5,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,
9,SEA,WSH,Away,2025-11-02 00:00:00,8:20 PM,SEA,WSH,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,,,,,,,,,
9,ARI,DAL,Away,2025-11-03 00:00:00,8:15 PM,ARI,DAL,,,Away,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
10,LV,DEN,Away,2025-11-06 00:00:00,8:15 PM,LV,DEN,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
10,ATL,IND,Away,2025-11-09 00:00:00,9:30 AM,ATL,IND,,,Away,0.5168539325842696,,,,,,,-115.0,100.0,0.5168539325842696,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
10,NO,CAR,Away,2025-11-09 00:00:00,1:00 PM,NO,CAR,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
10,NYG,CHI,Away,2025-11-09 00:00:00,1:00 PM,NYG,CHI,,,Away,0.3309929789368104,,,,,,,190.0,-230.0,0.3309929789368104,5.5,5.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
10,JAX,HOU,Away,2025-11-09 00:00:00,1:00 PM,JAX,HOU,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
10,BUF,MIA,Away,2025-11-09 00:00:00,1:00 PM,BUF,MIA,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
10,BAL,MIN,Away,2025-11-09 00:00:00,1:00 PM,BAL,MIN,,,Away,0.6224665518611737,,,,,,,-185.0,154.0,0.6224665518611737,-3.5,-3.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
10,CLE,NYJ,Away,2025-11-09 00:00:00,1:00 PM,CLE,NYJ,,,Away,0.4365079365079364,,,,,,,120.0,-142.0,0.4365079365079364,2.5,2.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
10,NE,TB,Away,2025-11-09 00:00:00,1:00 PM,NE,TB,,,Away,0.3363518758085381,,,,,,,185.0,-225.0,0.3363518758085381,4.5,4.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
10,ARI,SEA,Away,2025-11-09 00:00:00,4:05 PM,ARI,SEA,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
10,LAR,SF,Away,2025-11-09 00:00:00,4:25 PM,LAR,SF,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
10,DET,WSH,Away,2025-11-09 00:00:00,4:25 PM,DET,WSH,,,Away,0.5,,,,,,,,,,,,,,0,0,0,1,,,,,,,6,,,,,,,,,
10,PIT,LAC,Away,2025-11-09 00:00:00,8:20 PM,PIT,LAC,,,Away,0.3425247738043946,,,,,,,180.0,-218.0,0.3425247738043946,4.5,4.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
10,PHI,GB,Away,2025-11-10 00:00:00,8:15 PM,PHI,GB,,,Away,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
11,NYJ,NE,Away,2025-11-13 00:00:00,8:15 PM,NYJ,NE,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
11,WSH,MIA,Away,2025-11-16 00:00:00,9:30 AM,WSH,MIA,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,,,,,,,,,
11,CAR,ATL,Away,2025-11-16 00:00:00,1:00 PM,CAR,ATL,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
11,TB,BUF,Away,2025-11-16 00:00:00,1:00 PM,TB,BUF,,,Away,0.3249687530045188,,,,,,,195.0,-238.0,0.3249687530045188,5.5,5.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
11,LAC,JAX,Away,2025-11-16 00:00:00,1:00 PM,LAC,JAX,,,Away,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
11,CHI,MIN,Away,2025-11-16 00:00:00,1:00 PM,CHI,MIN,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
11,GB,NYG,Away,2025-11-16 00:00:00,1:00 PM,GB,NYG,,,Away,0.644729178800233,,,,,,,-205.0,170.0,0.644729178800233,-4.5,-4.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
11,HOU,TEN,Away,2025-11-16 00:00:00,1:00 PM,HOU,TEN,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
11,CIN,PIT,Away,2025-11-16 00:00:00,1:00 PM,CIN,PIT,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
11,SF,ARI,Away,2025-11-16 00:00:00,4:05 PM,SF,ARI,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
11,SEA,LAR,Away,2025-11-16 00:00:00,4:05 PM,SEA,LAR,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
11,BAL,CLE,Away,2025-11-16 00:00:00,4:25 PM,BAL,CLE,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
11,KC,DEN,Away,2025-11-16 00:00:00,4:25 PM,KC,DEN,,,Away,0.5,,,,,,,,,,,,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,
11,DET,PHI,Away,2025-11-16 00:00:00,8:20 PM,DET,PHI,,,Away,0.3690596562184025,,,,,,,160.0,-192.0,0.3690596562184025,3.5,3.5,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,
