week,date,time,team,opponent,home_or_away,holiday_flag,rest_days,reserved,is_locked_out,expected_avail,preferred,must_use,save_for_later,notes_future,notes,spot_quality,projected_win_prob,team_tot_dvoa,opp_tot_dvoa,dvoa_gap,spot_value,spot_value_score,moneyline,spread,implied_wp,power_rating,opp_power_rating,power_gap,rest_diff,travel_miles,rating_gap,injury_adjustment,future_scarcity_bonus,team_total_dvoa,opp_total_dvoa,sv_win,sv_home,sv_rest,sv_rating,sv_dvoa,sv_injury,sv_holiday,max_future_prob,future_depth_ge55,opportunity_delta,OD_norm,FD_norm,future_scarcity_boost_raw,future_scarcity_boost,sv_scarcity
14,2025-12-07 00:00:00,1:00 PM,MIA,NYJ,Away,,7,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.05,,0.0,0.0,0.0,0.5,0,0.0,0.4,1.0,0.12,0.1,0.1
15,2025-12-15 00:00:00,8:15 PM,MIA,PIT,Away,,8,False,False,True,False,False,False,,,,0.4066302458405761,,,,Low,,136.0,,0.4066302458405761,,,,,,,0.0,,,,0.15509853940447438,0.0,0.06666666666666667,,0.0,0.0,0.0,0.5,0,-0.09336975415942389,0.21326049168115224,1.0,0.12,0.1,0.1
16,2025-12-21 00:00:00,8:20 PM,MIA,CIN,Home,,6,False,False,True,False,False,False,,,,0.4739134147382802,,,,Low,,102.0,,0.4739134147382802,,,,,,,0.0,,,,0.2529649668920439,0.1,0.03333333333333333,,0.0,0.0,0.0,0.5,0,-0.026086585261719808,0.3478268294765604,1.0,0.12,0.1,0.1
17,2025-12-28 00:00:00,1:00 PM,MIA,TB,Home,,6,False,False,True,False,False,False,,,,0.4739134147382802,,,,Low,,102.0,,0.4739134147382802,,,,,,,0.0,,,,0.2529649668920439,0.1,0.03333333333333333,,0.0,0.0,0.0,0.5,0,-0.026086585261719808,0.3478268294765604,1.0,0.12,0.1,0.1
18,2026-01-04 00:00:00,1:00 PM,MIA,NE,Away,,7,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.05,,0.0,0.0,0.0,0.0,0,0.5,1.0,1.0,0.12,0.1,0.1
1,2025-09-08 00:00:00,8:15 PM,MIN,CHI,Away,,7,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.05,,0.0,0.0,0.0,0.7388632872503841,4,-0.23886328725038408,0.0,0.0,0.0,0.0,0.0
2,2025-09-14 00:00:00,8:20 PM,MIN,ATL,Home,,6,False,False,True,False,False,False,,,,0.6636481241914618,,,,Low,,-225.0,,0.6636481241914618,,,,,,,0.0,,,,0.5289427260966717,0.1,0.03333333333333333,,0.0,0.0,0.0,0.7388632872503841,3,-0.07521516305892229,0.24956967388215545,0.0,0.12,0.1,0.1
3,2025-09-21 00:00:00,1:00 PM,MIN,CIN,Home,,6,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,,0.5324675324675325,,,,,,,0.0,,,,0.33813459268004736,0.1,0.03333333333333333,,0.0,0.0,0.0,0.7388632872503841,3,-0.20639575478285155,0.0,0.0,0.0,0.0,0.0
4,2025-09-28 00:00:00,9:30 AM,MIN,PIT,Away,,6,False,False,True,False,False,False,,,,0.5278969957081545,,,,Low,,-120.0,,0.5278969957081545,,,,,,,0.0,,,,0.3314865392118611,0.0,0.03333333333333333,,0.0,0.0,0.0,0.7388632872503841,3,-0.21096629154222957,0.0,0.0,0.0,0.0,0.0
5,2025-10-05 00:00:00,9:30 AM,MIN,CLE,Away,,7,False,False,True,False,False,False,,,,0.7388632872503841,,,,Low,,-325.0,,0.7388632872503841,,,,,,,0.0,,,,0.6383465996369223,0.0,0.05,,0.0,0.0,0.0,0.5634920634920635,2,0.1753712237583206,0.7507424475166412,0.33333333333333337,0.12,0.1,0.1
7,2025-10-19 00:00:00,1:00 PM,MIN,PHI,Home,,14,False,False,True,False,False,False,,,,0.4003612281757977,,,,Low,,140.0,,0.4003612281757977,,,,,,,0.0,,,,0.14597996825570578,0.1,0.1,,0.0,0.0,0.0,0.5634920634920635,2,-0.16313083531626577,0.07373832936746849,0.33333333333333337,0.12,0.1,0.1
8,2025-10-23 00:00:00,8:15 PM,MIN,LAC,Away,,4,False,False,True,False,False,False,,,,0.4170073589533933,,,,Low,,130.0,,0.4170073589533933,,,,,,,0.0,,,,0.17019252211402663,0.0,0.0,,0.0,0.0,0.0,0.5634920634920635,2,-0.14648470453867019,0.10703059092265965,0.33333333333333337,0.12,0.1,0.1
9,2025-11-02 00:00:00,1:00 PM,MIN,DET,Away,,9,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.08333333333333334,,0.0,0.0,0.0,0.5634920634920635,2,-0.06349206349206349,0.27301587301587305,0.33333333333333337,0.12,0.1,0.1
10,2025-11-09 00:00:00,1:00 PM,MIN,BAL,Home,,7,False,False,True,False,False,False,,,,0.3775334481388264,,,,Low,,154.0,,0.3775334481388264,,,,,,,0.0,,,,0.11277592456556568,0.1,0.05,,0.0,0.0,0.0,0.5634920634920635,2,-0.1859586153532371,0.028082769293525822,0.33333333333333337,0.12,0.1,0.1
11,2025-11-16 00:00:00,1:00 PM,MIN,CHI,Home,,7,False,False,True,False,False,False,,,,0.5634920634920635,,,,Low,,-142.0,,0.5634920634920635,,,,,,,0.0,,,,0.38326118326118325,0.1,0.05,,0.0,0.0,0.0,0.551441114716549,1,0.012050948775514492,0.424101897551029,0.6666666666666667,0.12,0.1,0.1
12,2025-11-23 00:00:00,1:00 PM,MIN,GB,Away,,7,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.05,,0.0,0.0,0.0,0.551441114716549,1,-0.051441114716549,0.29711777056690203,0.6666666666666667,0.12,0.1,0.1
13,2025-11-30 00:00:00,4:05 PM,MIN,SEA,Away,,7,False,False,True,False,False,False,,,,0.4739134147382802,,,,Low,,102.0,,0.4739134147382802,,,,,,,0.0,,,,0.2529649668920439,0.0,0.05,,0.0,0.0,0.0,0.551441114716549,1,-0.0775276999782688,0.2449446000434624,0.6666666666666667,0.12,0.1,0.1
14,2025-12-07 00:00:00,1:00 PM,MIN,WSH,Home,,6,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.1,0.03333333333333333,,0.0,0.0,0.0,0.551441114716549,1,-0.051441114716549,0.29711777056690203,0.6666666666666667,0.12,0.1,0.1
15,2025-12-14 00:00:00,8:20 PM,MIN,DAL,Away,,7,False,False,True,False,False,False,,,,0.5260865852617197,,,,Low,,-122.0,,0.5260865852617197,,,,,,,0.0,,,,0.3288532149261378,0.0,0.05,,0.0,0.0,0.0,0.551441114716549,1,-0.0253545294548293,0.3492909410903414,0.6666666666666667,0.12,0.1,0.1
16,2025-12-21 00:00:00,1:00 PM,MIN,NYG,Away,,6,False,False,True,False,False,False,,,,0.551441114716549,,,,Low,,-135.0,,0.551441114716549,,,,,,,0.0,,,,0.36573253049679855,0.0,0.03333333333333333,,0.0,0.0,0.0,0.4675324675324675,0,0.08390864718408148,0.567817294368163,1.0,0.12,0.1,0.1
17,2025-12-25 00:00:00,4:30 PM,MIN,DET,Home,Christmas,4,False,False,True,False,False,False,,,,0.4446718085943649,,,,Low,,124.0,,0.4446718085943649,,,,,,,0.0,,,,0.2104317215918035,0.1,0.0,,0.0,0.0,-0.03,0.4675324675324675,0,-0.02286065893810263,0.35427868212379476,1.0,0.12,0.1,0.1
18,2026-01-04 00:00:00,1:00 PM,MIN,GB,Home,,9,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,,0.4675324675324675,,,,,,,0.0,,,,0.2436835891381346,0.1,0.08333333333333334,,0.0,0.0,0.0,0.0,0,0.4675324675324675,1.0,1.0,0.12,0.1,0.1
1,2025-09-07 00:00:00,1:00 PM,NE,LV,Home,,7,False,False,True,False,False,False,,,,0.5946894746920278,,,,Low,,-154.0,,0.5946894746920278,,,,,,,0.0,,,,0.4286392359156769,0.1,0.05,,0.0,0.0,0.0,0.6750312469954812,6,-0.08034177230345341,0.2393164553930932,0.0,0.12,0.1,0.1
2,2025-09-14 00:00:00,1:00 PM,NE,MIA,Away,,7,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.05,,0.0,0.0,0.0,0.6750312469954812,6,-0.17503124699548123,0.04993750600903757,0.0,0.02996250360542254,0.024968753004518784,0.024968753004518784
3,2025-09-21 00:00:00,1:00 PM,NE,PIT,Home,,7,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,,0.5324675324675325,,,,,,,0.0,,,,0.33813459268004736,0.1,0.05,,0.0,0.0,0.0,0.6750312469954812,6,-0.1425637145279487,0.11487257094410264,0.0,0.06892354256646158,0.05743628547205132,0.05743628547205132
4,2025-09-28 00:00:00,1:00 PM,NE,CAR,Home,,7,False,False,True,False,False,False,,,,0.6224665518611737,,,,Low,,-185.0,,0.6224665518611737,,,,,,,0.0,,,,0.46904225725261633,0.1,0.05,,0.0,0.0,0.0,0.6750312469954812,5,-0.052564695134307504,0.294870609731385,0.0,0.12,0.1,0.1
5,2025-10-05 00:00:00,8:20 PM,NE,BUF,Away,,7,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.05,,0.0,0.0,0.0,0.6750312469954812,5,-0.17503124699548123,0.04993750600903757,0.0,0.02996250360542254,0.024968753004518784,0.024968753004518784
6,2025-10-12 00:00:00,4:25 PM,NE,NO,Away,,6,False,False,True,False,False,False,,,,0.5996387718242023,,,,Low,,-166.0,,0.5996387718242023,,,,,,,0.0,,,,0.4358382135624761,0.0,0.03333333333333333,,0.0,0.0,0.0,0.6750312469954812,4,-0.0753924751712789,0.24921504965744223,0.0,0.12,0.1,0.1
7,2025-10-19 00:00:00,1:00 PM,NE,TEN,Away,,6,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,,0.5324675324675325,,,,,,,0.0,,,,0.33813459268004736,0.0,0.03333333333333333,,0.0,0.0,0.0,0.6750312469954812,4,-0.1425637145279487,0.11487257094410264,0.0,0.06892354256646158,0.05743628547205132,0.05743628547205132
8,2025-10-26 00:00:00,1:00 PM,NE,CLE,Home,,7,False,False,True,False,False,False,,,,0.6750312469954812,,,,Low,,-238.0,,0.6750312469954812,,,,,,,0.0,,,,0.5454999956297909,0.1,0.05,,0.0,0.0,0.0,0.5996387718242023,3,0.0753924751712789,0.5507849503425578,0.0,0.12,0.1,0.1
9,2025-11-02 00:00:00,1:00 PM,NE,ATL,Home,,7,False,False,True,False,False,False,,,,0.5996387718242023,,,,Low,,-166.0,,0.5996387718242023,,,,,,,0.0,,,,0.4358382135624761,0.1,0.05,,0.0,0.0,0.0,0.5996387718242023,2,0.0,0.4,0.33333333333333337,0.12,0.1,0.1
10,2025-11-09 00:00:00,1:00 PM,NE,TB,Away,,7,False,False,True,False,False,False,,,,0.3363518758085381,,,,Low,,185.0,,0.3363518758085381,,,,,,,0.0,,,,0.05287545572150997,0.0,0.05,,0.0,0.0,0.0,0.5996387718242023,2,-0.26328689601566424,0.0,0.33333333333333337,0.12,0.1,0.1
11,2025-11-13 00:00:00,8:15 PM,NE,NYJ,Home,,4,False,False,True,False,False,False,,,,0.5260865852617197,,,,Low,,-122.0,,0.5260865852617197,,,,,,,0.0,,,,0.3288532149261378,0.1,0.0,,0.0,0.0,0.0,0.5996387718242023,2,-0.07355218656248264,0.25289562687503475,0.33333333333333337,0.12,0.1,0.1
12,2025-11-23 00:00:00,1:00 PM,NE,CIN,Away,,9,False,False,True,False,False,False,,,,0.3363518758085381,,,,Low,,185.0,,0.3363518758085381,,,,,,,0.0,,,,0.05287545572150997,0.0,0.08333333333333334,,0.0,0.0,0.0,0.5996387718242023,2,-0.26328689601566424,0.0,0.33333333333333337,0.12,0.1,0.1
13,2025-12-01 00:00:00,8:15 PM,NE,NYG,Home,,8,False,False,True,False,False,False,,,,0.5996387718242023,,,,Low,,-166.0,,0.5996387718242023,,,,,,,0.0,,,,0.4358382135624761,0.1,0.06666666666666667,,0.0,0.0,0.0,0.551441114716549,1,0.048197657107653336,0.4963953142153067,0.6666666666666667,0.12,0.1,0.1
15,2025-12-14 00:00:00,1:00 PM,NE,BUF,Home,,12,False,False,True,False,False,False,,,,0.3425247738043946,,,,Low,,180.0,,0.3425247738043946,,,,,,,0.0,,,,0.06185421644275581,0.1,0.1,,0.0,0.0,0.0,0.551441114716549,1,-0.20891634091215439,0.0,0.6666666666666667,0.12,0.1,0.1
16,2025-12-21 00:00:00,1:00 PM,NE,BAL,Away,,7,False,False,True,False,False,False,,,,0.2340978954835658,,,,Low,,310.0,,0.2340978954835658,,,,,,,0.0,,,,0.0,0.0,0.05,,0.0,0.0,0.0,0.551441114716549,1,-0.3173432192329832,0.0,0.6666666666666667,0.12,0.1,0.1
17,2025-12-28 00:00:00,1:00 PM,NE,NYJ,Away,,7,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.05,,0.0,0.0,0.0,0.551441114716549,1,-0.051441114716549,0.29711777056690203,0.6666666666666667,0.12,0.1,0.1
18,2026-01-04 00:00:00,1:00 PM,NE,MIA,Home,,7,False,False,True,False,False,False,,,,0.551441114716549,,,,Low,,-135.0,,0.551441114716549,,,,,,,0.0,,,,0.36573253049679855,0.1,0.05,,0.0,0.0,0.0,0.0,0,0.551441114716549,1.0,1.0,0.12,0.1,0.1
1,2025-09-07 00:00:00,1:00 PM,NO,ARI,Home,,7,False,False,True,False,False,False,,,,0.3107474487450583,,,,Low,,215.0,,0.3107474487450583,,,,,,,0.0,,,,0.015632652720084777,0.1,0.05,,0.0,0.0,0.0,0.5324675324675325,0,-0.22172008372247426,0.0,1.0,0.12,0.1,0.1
2,2025-09-14 00:00:00,1:00 PM,NO,SF,Home,,7,False,False,True,False,False,False,,,,0.2664576802507837,,,,Low,,260.0,,0.2664576802507837,,,,,,,0.0,,,,0.0,0.1,0.05,,0.0,0.0,0.0,0.5324675324675325,0,-0.26600985221674883,0.0,1.0,0.12,0.1,0.1
3,2025-09-21 00:00:00,4:05 PM,NO,SEA,Away,,7,False,False,True,False,False,False,,,,0.2949668357393679,,,,Low,,225.0,,0.2949668357393679,,,,,,,0.0,,,,0.0,0.0,0.05,,0.0,0.0,0.0,0.5324675324675325,0,-0.23750069672816465,0.0,1.0,0.12,0.1,0.1
4,2025-09-28 00:00:00,1:00 PM,NO,BUF,Away,,6,False,False,True,False,False,False,,,,0.1629006831318969,,,,Low,,490.0,,0.1629006831318969,,,,,,,0.0,,,,0.0,0.0,0.03333333333333333,,0.0,0.0,0.0,0.5324675324675325,0,-0.36956684933563566,0.0,1.0,0.12,0.1,0.1
5,2025-10-05 00:00:00,1:00 PM,NO,NYG,Home,,7,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,,0.4675324675324675,,,,,,,0.0,,,,0.2436835891381346,0.1,0.05,,0.0,0.0,0.0,0.5324675324675325,0,-0.06493506493506501,0.27012987012987,1.0,0.12,0.1,0.1
6,2025-10-12 00:00:00,4:25 PM,NO,NE,Home,,7,False,False,True,False,False,False,,,,0.4003612281757977,,,,Low,,140.0,,0.4003612281757977,,,,,,,0.0,,,,0.14597996825570578,0.1,0.05,,0.0,0.0,0.0,0.5324675324675325,0,-0.1321063042917348,0.1357873914165304,1.0,0.12,0.1,0.1
7,2025-10-19 00:00:00,1:00 PM,NO,CHI,Away,,6,False,False,True,False,False,False,,,,0.2559309849029475,,,,Low,,275.0,,0.2559309849029475,,,,,,,0.0,,,,0.0,0.0,0.03333333333333333,,0.0,0.0,0.0,0.5324675324675325,0,-0.276536547564585,0.0,1.0,0.12,0.1,0.1
8,2025-10-26 00:00:00,4:05 PM,NO,TB,Home,,7,False,False,True,False,False,False,,,,0.2231668437832093,,,,Low,,330.0,,0.2231668437832093,,,,,,,0.0,,,,0.0,0.1,0.05,,0.0,0.0,0.0,0.5324675324675325,0,-0.30930068868432326,0.0,1.0,0.12,0.1,0.1
9,2025-11-02 00:00:00,4:05 PM,NO,LAR,Away,,7,False,False,True,False,False,False,,,,0.2180936995153473,,,,Low,,340.0,,0.2180936995153473,,,,,,,0.0,,,,0.0,0.0,0.05,,0.0,0.0,0.0,0.5324675324675325,0,-0.31437383295218524,0.0,1.0,0.12,0.1,0.1
10,2025-11-09 00:00:00,1:00 PM,NO,CAR,Away,,6,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.03333333333333333,,0.0,0.0,0.0,0.5324675324675325,0,-0.032467532467532534,0.33506493506493495,1.0,0.12,0.1,0.1
12,2025-11-23 00:00:00,4:25 PM,NO,ATL,Home,,14,False,False,True,False,False,False,,,,0.3363518758085381,,,,Low,,185.0,,0.3363518758085381,,,,,,,0.0,,,,0.05287545572150997,0.1,0.1,,0.0,0.0,0.0,0.5324675324675325,0,-0.19611565665899444,0.007768686682011139,1.0,0.12,0.1,0.1
13,2025-11-30 00:00:00,1:00 PM,NO,MIA,Away,,6,False,False,True,False,False,False,,,,0.3092071169459319,,,,Low,,210.0,,0.3092071169459319,,,,,,,0.0,,,,0.013392170103173676,0.0,0.03333333333333333,,0.0,0.0,0.0,0.5324675324675325,0,-0.22326041552160064,0.0,1.0,0.12,0.1,0.1
14,2025-12-07 00:00:00,1:00 PM,NO,TB,Away,,7,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.05,,0.0,0.0,0.0,0.5324675324675325,0,-0.032467532467532534,0.33506493506493495,1.0,0.12,0.1,0.1
15,2025-12-14 00:00:00,4:25 PM,NO,CAR,Home,,7,False,False,True,False,False,False,,,,0.4739134147382802,,,,Low,,102.0,,0.4739134147382802,,,,,,,0.0,,,,0.2529649668920439,0.1,0.05,,0.0,0.0,0.0,0.5324675324675325,0,-0.05855411772925234,0.28289176454149534,1.0,0.12,0.1,0.1
16,2025-12-21 00:00:00,1:00 PM,NO,NYJ,Home,,6,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,,0.5324675324675325,,,,,,,0.0,,,,0.33813459268004736,0.1,0.03333333333333333,,0.0,0.0,0.0,0.5,0,0.032467532467532534,0.4649350649350651,1.0,0.12,0.1,0.1
17,2025-12-28 00:00:00,1:00 PM,NO,TEN,Away,,7,False,False,True,False,False,False,,,,0.3907637655417407,,,,Low,,145.0,,0.3907637655417407,,,,,,,0.0,,,,0.1320200226061683,0.0,0.05,,0.0,0.0,0.0,0.5,0,-0.10923623445825931,0.1815275310834814,1.0,0.12,0.1,0.1
18,2026-01-04 00:00:00,1:00 PM,NO,ATL,Away,,7,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.05,,0.0,0.0,0.0,0.0,0,0.5,1.0,1.0,0.12,0.1,0.1
1,2025-09-07 00:00:00,1:00 PM,NYG,WSH,Away,,7,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.05,,0.0,0.0,0.0,0.5324675324675325,0,-0.032467532467532534,0.33506493506493495,1.0,0.12,0.1,0.1
2,2025-09-14 00:00:00,1:00 PM,NYG,DAL,Away,,7,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.05,,0.0,0.0,0.0,0.5324675324675325,0,-0.032467532467532534,0.33506493506493495,1.0,0.12,0.1,0.1
3,2025-09-21 00:00:00,8:20 PM,NYG,KC,Home,,7,False,False,True,False,False,False,,,,0.2864487697392581,,,,Low,,235.0,,0.2864487697392581,,,,,,,0.0,,,,0.0,0.1,0.05,,0.0,0.0,0.0,0.5324675324675325,0,-0.24601876272827444,0.0,1.0,0.12,0.1,0.1
4,2025-09-28 00:00:00,1:00 PM,NYG,LAC,Home,,6,False,False,True,False,False,False,,,,0.3775334481388264,,,,Low,,154.0,,0.3775334481388264,,,,,,,0.0,,,,0.11277592456556568,0.1,0.03333333333333333,,0.0,0.0,0.0,0.5324675324675325,0,-0.15493408432870615,0.09013183134258773,1.0,0.12,0.1,0.1
5,2025-10-05 00:00:00,1:00 PM,NYG,NO,Away,,7,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,,0.5324675324675325,,,,,,,0.0,,,,0.33813459268004736,0.0,0.05,,0.0,0.0,0.0,0.5,0,0.032467532467532534,0.4649350649350651,1.0,0.12,0.1,0.1
6,2025-10-09 00:00:00,8:15 PM,NYG,PHI,Home,,4,False,False,True,False,False,False,,,,0.1918429003021148,,,,Low,,400.0,,0.1918429003021148,,,,,,,0.0,,,,0.0,0.1,0.0,,0.0,0.0,0.0,0.5,0,-0.3081570996978852,0.0,1.0,0.12,0.1,0.1
7,2025-10-19 00:00:00,4:05 PM,NYG,DEN,Away,,9,False,False,True,False,False,False,,,,0.2522172949002217,,,,Low,,280.0,,0.2522172949002217,,,,,,,0.0,,,,0.0,0.0,0.08333333333333334,,0.0,0.0,0.0,0.5,0,-0.2477827050997783,0.0,1.0,0.12,0.1,0.1
8,2025-10-26 00:00:00,1:00 PM,NYG,PHI,Away,,6,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.03333333333333333,,0.0,0.0,0.0,0.5,0,0.0,0.4,1.0,0.12,0.1,0.1
9,2025-11-02 00:00:00,1:00 PM,NYG,SF,Home,,7,False,False,True,False,False,False,,,,0.3690596562184025,,,,Low,,160.0,,0.3690596562184025,,,,,,,0.0,,,,0.10045040904494906,0.1,0.05,,0.0,0.0,0.0,0.5,0,-0.13094034378159752,0.13811931243680498,1.0,0.12,0.1,0.1
10,2025-11-09 00:00:00,1:00 PM,NYG,CHI,Away,,7,False,False,True,False,False,False,,,,0.3309929789368104,,,,Low,,190.0,,0.3309929789368104,,,,,,,0.0,,,,0.0450806966353606,0.0,0.05,,0.0,0.0,0.0,0.5,0,-0.1690070210631896,0.06198595787362082,1.0,0.12,0.1,0.1
11,2025-11-16 00:00:00,1:00 PM,NYG,GB,Home,,7,False,False,True,False,False,False,,,,0.355270821199767,,,,Low,,170.0,,0.355270821199767,,,,,,,0.0,,,,0.08039392174511564,0.1,0.05,,0.0,0.0,0.0,0.5,0,-0.144729178800233,0.11054164239953401,1.0,0.12,0.1,0.1
12,2025-11-23 00:00:00,1:00 PM,NYG,DET,Away,,7,False,False,True,False,False,False,,,,0.2284946236559139,,,,Low,,320.0,,0.2284946236559139,,,,,,,0.0,,,,0.0,0.0,0.05,,0.0,0.0,0.0,0.5,0,-0.2715053763440861,0.0,1.0,0.12,0.1,0.1
13,2025-12-01 00:00:00,8:15 PM,NYG,NE,Away,,8,False,False,True,False,False,False,,,,0.4003612281757977,,,,Low,,140.0,,0.4003612281757977,,,,,,,0.0,,,,0.14597996825570578,0.0,0.06666666666666667,,0.0,0.0,0.0,0.5,0,-0.09963877182420228,0.20072245635159547,1.0,0.12,0.1,0.1
15,2025-12-14 00:00:00,1:00 PM,NYG,WSH,Home,,12,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.1,0.1,,0.0,0.0,0.0,0.4675324675324675,0,0.03246753246753248,0.464935064935065,1.0,0.12,0.1,0.1
16,2025-12-21 00:00:00,1:00 PM,NYG,MIN,Home,,7,False,False,True,False,False,False,,,,0.448558885283451,,,,Low,,114.0,,0.448558885283451,,,,,,,0.0,,,,0.21608565132138327,0.1,0.05,,0.0,0.0,0.0,0.4675324675324675,0,-0.01897358224901652,0.362052835501967,1.0,0.12,0.1,0.1
17,2025-12-28 00:00:00,1:00 PM,NYG,LV,Away,,7,False,False,True,False,False,False,,,,0.448558885283451,,,,Low,,114.0,,0.448558885283451,,,,,,,0.0,,,,0.21608565132138327,0.0,0.05,,0.0,0.0,0.0,0.4675324675324675,0,-0.01897358224901652,0.362052835501967,1.0,0.12,0.1,0.1
18,2026-01-04 00:00:00,1:00 PM,NYG,DAL,Home,,7,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,,0.4675324675324675,,,,,,,0.0,,,,0.2436835891381346,0.1,0.05,,0.0,0.0,0.0,0.0,0,0.4675324675324675,1.0,1.0,0.12,0.1,0.1
1,2025-09-07 00:00:00,1:00 PM,NYJ,PIT,Home,,7,False,False,True,False,False,False,,,,0.4131680661068906,,,,Low,,138.0,,0.4131680661068906,,,,,,,0.0,,,,0.16460809615547725,0.1,0.05,,0.0,0.0,0.0,0.5634920634920635,1,-0.15032399738517288,0.09935200522965426,0.6666666666666667,0.12,0.1,0.1
2,2025-09-14 00:00:00,1:00 PM,NYJ,BUF,Home,,7,False,False,True,False,False,False,,,,0.2340978954835658,,,,Low,,310.0,,0.2340978954835658,,,,,,,0.0,,,,0.0,0.1,0.05,,0.0,0.0,0.0,0.5634920634920635,1,-0.3293941680084977,0.0,0.6666666666666667,0.12,0.1,0.1
3,2025-09-21 00:00:00,1:00 PM,NYJ,TB,Away,,7,False,False,True,False,False,False,,,,0.2591283863368669,,,,Low,,270.0,,0.2591283863368669,,,,,,,0.0,,,,0.0,0.0,0.05,,0.0,0.0,0.0,0.5634920634920635,1,-0.3043636771551966,0.0,0.6666666666666667,0.12,0.1,0.1
4,2025-09-29 00:00:00,7:15 PM,NYJ,MIA,Away,,8,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.06666666666666667,,0.0,0.0,0.0,0.5634920634920635,1,-0.06349206349206349,0.27301587301587305,0.6666666666666667,0.12,0.1,0.1
5,2025-10-05 00:00:00,1:00 PM,NYJ,DAL,Home,,5,False,False,True,False,False,False,,,,0.448558885283451,,,,Low,,114.0,,0.448558885283451,,,,,,,0.0,,,,0.21608565132138327,0.1,0.016666666666666666,,0.0,0.0,0.0,0.5634920634920635,1,-0.11493317820861249,0.17013364358277505,0.6666666666666667,0.12,0.1,0.1
6,2025-10-12 00:00:00,9:30 AM,NYJ,DEN,Home,,6,False,False,True,False,False,False,,,,0.2701280477109278,,,,Low,,265.0,,0.2701280477109278,,,,,,,0.0,,,,0.0,0.1,0.03333333333333333,,0.0,0.0,0.0,0.5634920634920635,1,-0.2933640157811357,0.0,0.6666666666666667,0.12,0.1,0.1
7,2025-10-19 00:00:00,1:00 PM,NYJ,CAR,Home,,7,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,,0.5324675324675325,,,,,,,0.0,,,,0.33813459268004736,0.1,0.05,,0.0,0.0,0.0,0.5634920634920635,1,-0.031024531024530955,0.3379509379509381,0.6666666666666667,0.12,0.1,0.1
8,2025-10-26 00:00:00,1:00 PM,NYJ,CIN,Away,,7,False,False,True,False,False,False,,,,0.2522172949002217,,,,Low,,280.0,,0.2522172949002217,,,,,,,0.0,,,,0.0,0.0,0.05,,0.0,0.0,0.0,0.5634920634920635,1,-0.3112747685918418,0.0,0.6666666666666667,0.12,0.1,0.1
10,2025-11-09 00:00:00,1:00 PM,NYJ,CLE,Home,,14,False,False,True,False,False,False,,,,0.5634920634920635,,,,Low,,-142.0,,0.5634920634920635,,,,,,,0.0,,,,0.38326118326118325,0.1,0.1,,0.0,0.0,0.0,0.5,0,0.06349206349206349,0.526984126984127,1.0,0.12,0.1,0.1
